ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
15384,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Filac Men Hawai Black Slippers,15384.jpg,http://assets.myntassets.com/v1/images/style/properties/16166d165fed7105e5d1ac7c060703c7_images.jpg
41868,Men,Footwear,Sandal,Sandals,Turquoise Blue,Casual,Estd. 1977 Men Turquoise Blue Sandals,41868.jpg,http://assets.myntassets.com/v1/images/style/properties/c6ee9c292ad6c05a9f0df2cf33de7dd7_images.jpg
16165,Men,Footwear,Shoes,Casual Shoes,Tan,Casual,Enroute Men Leather Brown Casual Shoes,16165.jpg,http://assets.myntassets.com/v1/images/style/properties/b3ead7db8f3572f146a7d807742b9f43_images.jpg
22162,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Timberland Men Black Casual Shoes,22162.jpg,http://assets.myntassets.com/v1/images/style/properties/5863961b3510970c2e31d466af69b32b_images.jpg
42087,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men White Aztek Shoes,42087.jpg,http://assets.myntassets.com/v1/images/style/properties/37fafc79943235067c410fe05217e8d3_images.jpg
17043,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Gas Men Skate 003 Casual Shoe,17043.jpg,http://assets.myntassets.com/v1/images/style/properties/525f30ac2bcf55f1da135dcc70a1c296_images.jpg
6414,Men,Footwear,Flip Flops,Flip Flops,Grey,Casual,Lotto Men's Thong Blue White Flip Flop,6414.jpg,http://assets.myntassets.com/v1/images/style/properties/b2f98fd8aeb72ad2dd8b76cd7468bc55_images.jpg
26704,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men White T-Lite 9 SL Shoes,26704.jpg,http://assets.myntassets.com/v1/images/style/properties/c0a8afcb96adb60a55fcb4748bd21364_images.jpg
10266,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Clarks Men Goto Hi Cola Suede Brown Shoes,10266.jpg,http://assets.myntassets.com/v1/images/style/properties/4269a355e474308b6e0f174cf6a9f6f0_images.jpg
15714,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Free Run+ 2 Black Sports Shoes,15714.jpg,http://assets.myntassets.com/v1/images/style/properties/45e5d30d4486c3569cb89dab80ed0c66_images.jpg
4343,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Fila Men Leonard Red Shoes,4343.jpg,http://assets.myntassets.com/v1/images/style/properties/6c47906c4ede8ac1c9142bdba8e6fd63_images.jpg
5291,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men Black Semi Formal Shoe,5291.jpg,http://assets.myntassets.com/v1/images/style/properties/f9e6c0170eadb83b2f0c082b457548a2_images.jpg
4171,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men's Easytone Inspire White Shoe,4171.jpg,http://assets.myntassets.com/v1/images/style/properties/461d2320504d9d9f1cbe2ebfd6ac7aae_images.jpg
6626,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Men's Canon Dialect Blue Yellow Shoe,6626.jpg,http://assets.myntassets.com/v1/images/style/properties/b8d8c3d8ce77c3ffbeac1bd5ab06b450_images.jpg
22196,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Timberland Men Black Casual Shoes,22196.jpg,http://assets.myntassets.com/v1/images/style/properties/13b63be853066689953a150fe1986bba_images.jpg
26536,Men,Footwear,Shoes,Casual Shoes,White,Casual,ID Men White Shoes,26536.jpg,http://assets.myntassets.com/v1/images/style/properties/9bbb0a99f2262993b7b659959fbcf3bc_images.jpg
4515,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men's Tarun White Silver Red Shoe,4515.jpg,http://assets.myntassets.com/v1/images/style/properties/25cffc1cddbfbc2ae8c8a98ee2431665_images.jpg
7390,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Red Tape Men Brown Shoes,7390.jpg,http://assets.myntassets.com/v1/images/style/properties/e7ca97d7b2f468e63a1f84cc988c72ca_images.jpg
12969,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Men Snova Glide Blue Sports Shoes,12969.jpg,http://assets.myntassets.com/v1/images/style/properties/af829e3d805b3f99f3905431c425796d_images.jpg
35777,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Force 10 Men Black & Green Sports Shoes,35777.jpg,http://assets.myntassets.com/v1/images/style/properties/82a96a5a66ccb900ef4ab90c095baf02_images.jpg
9038,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Buckaroo Men Medina Brown Formal Shoes,9038.jpg,http://assets.myntassets.com/v1/images/style/properties/72da3d057e90841278201ab75c993aff_images.jpg
54740,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Vans Men Black Era Shoes,54740.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Black-Era-Shoes_e1fd73af72d76d932ba25c9738a8586d_images.jpg
32552,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Playboy Men Black Shoes,32552.jpg,http://assets.myntassets.com/v1/images/style/properties/18ecb9a34ecd356d39bc6f15b87fe64c_images.jpg
39986,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Gas Men Mila Navy Blue Shoes,39986.jpg,http://assets.myntassets.com/v1/images/style/properties/ca8904a9a90c8c44c7b08519b394e8ac_images.jpg
17847,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Air Impetus II White Sports Shoe,17847.jpg,http://assets.myntassets.com/v1/images/style/properties/d30175afac8812e0b52c4fb7cc8aa0ee_images.jpg
12509,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Red Tape Men Casual Brown Casual Shoes,12509.jpg,http://assets.myntassets.com/v1/images/style/properties/7f5bf1bfc926e96373823989b1c4f420_images.jpg
23840,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,ADIDAS Men Brown Shoes,23840.jpg,http://assets.myntassets.com/v1/images/style/properties/b676624ef006e153f4ac61d5a70d31d8_images.jpg
24259,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Numero Uno Men Navy Blue Shoes,24259.jpg,http://assets.myntassets.com/v1/images/style/properties/409871b3e6186c220fab46f5d2b90c7c_images.jpg
18665,Men,Footwear,Shoes,Casual Shoes,White,Casual,Fila Men Syncro White Shoes,18665.jpg,http://assets.myntassets.com/v1/images/style/properties/3f475a31c39bcc9c6045a9f8c7452893_images.jpg
20893,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Basics Men Black Casual Shoes,20893.jpg,http://assets.myntassets.com/v1/images/style/properties/3b86808004a5829edc1076ddeb5ebe4f_images.jpg
9000,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Puma Men Archive Boot WTR Brown Casual Shoes,9000.jpg,http://assets.myntassets.com/v1/images/style/properties/541e84bced1067d6ef4e59508561a303_images.jpg
35589,Men,Footwear,Sandal,Sandals,Olive,Casual,Gliders Men Yellow Sandals,35589.jpg,http://assets.myntassets.com/v1/images/style/properties/b7a479fe5f56457e930541a789c5df68_images.jpg
57935,Men,Footwear,Sandal,Sandals,Black,Casual,Clarks Men Black Leather Closed Sandals,57935.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Black-Sandals_32cdfdb1c318dd5bb7c332071bfbd3f7_images.jpg
50748,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Red Chief Men Brown Shoes,50748.jpg,http://assets.myntassets.com/v1/images/style/properties/e41f0a7951b6a61de757754f91dde135_images.jpg
28652,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Tiempo Natural IV Black Sports Shoes,28652.jpg,http://assets.myntassets.com/v1/images/style/properties/d286cac0d47d4dec862b8adabbab6ceb_images.jpg
3996,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Spalding Men Black Flip Flops,3996.jpg,http://assets.myntassets.com/v1/images/style/properties/e14ffb8ceff3534250d7ae11401dfe81_images.jpg
11976,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men Paramount Plus Black Shoes,11976.jpg,http://assets.myntassets.com/v1/images/style/properties/f082906efcf97934d09f2bdd2906909b_images.jpg
13080,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Casual Shoes,13080.jpg,http://assets.myntassets.com/v1/images/style/properties/efef30c05460e90a1e170998dde8f92c_images.jpg
32555,Men,Footwear,Shoes,Casual Shoes,White,Casual,Playboy Men White Shoes,32555.jpg,http://assets.myntassets.com/v1/images/style/properties/cb5de20a8fad6fb3ea14496d5a32f525_images.jpg
39981,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Gas Men Jack Grey Shoes,39981.jpg,http://assets.myntassets.com/v1/images/style/properties/e8dd5f308885e0e8a533a63b54eaa3ea_images.jpg
15377,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Fila Men Lobato Navy Blue Casual Shoes,15377.jpg,http://assets.myntassets.com/v1/images/style/properties/558836465cadc3972bd8577ac43ccc24_images.jpg
7397,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men's Black Formal Shoe,7397.jpg,http://assets.myntassets.com/v1/images/style/properties/3824fbb868e03010753ee203cac2efc5_images.jpg
5898,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Puma Men Tekkies Jam Blue Shoe,5898.jpg,http://assets.myntassets.com/v1/images/style/properties/c315458173ac7727678f8e37f90bb259_images.jpg
15521,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Rockport Men Jelbalp Black Flip Flops,15521.jpg,http://assets.myntassets.com/v1/images/style/properties/717a23d80631d14e60bbc954b06c5fb6_images.jpg
6621,Men,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Men's Boris Black Shoe,6621.jpg,http://assets.myntassets.com/v1/images/style/properties/2e0f915b21422d3685efaaaca1248707_images.jpg
22191,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Light Brown Casual Shoes,22191.jpg,http://assets.myntassets.com/v1/images/style/properties/ed28f5ea658ff49ab0253f8f8798893a_images.jpg
12704,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Men Air Relentness Grey Sports Shoes,12704.jpg,http://assets.myntassets.com/v1/images/style/properties/eaf8f7339bfa5a6a5375491df92fcba4_images.jpg
26531,Men,Footwear,Shoes,Casual Shoes,Olive,Casual,Gas Men Arunta Olive Casual Shoes,26531.jpg,http://assets.myntassets.com/v1/images/style/properties/8c91e3be9885709d1a77975d5e6dc2cb_images.jpg
17044,Men,Footwear,Sandal,Sandals,Brown,Casual,Gas Men Aventura Sandal,17044.jpg,http://assets.myntassets.com/v1/images/style/properties/8903d2863587633e97148734df907ef4_images.jpg
3161,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Air Citius MSL White Grey Shoe,3161.jpg,http://assets.myntassets.com/v1/images/style/properties/baffde85f36e72580d7246b0952ee688_images.jpg
26703,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men White Court Shuttle Shoes,26703.jpg,http://assets.myntassets.com/v1/images/style/properties/1038ce9f7220f629cf068d34e286de8c_images.jpg
1636,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Air Zoom Century Shoes,1636.jpg,http://assets.myntassets.com/v1/images/style/properties/7c80fca789c5c1863a4080d7ed57acf0_images.jpg
4344,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men's Abascuss White Blue Shoe,4344.jpg,http://assets.myntassets.com/v1/images/style/properties/05258b3aab19101a69bf27340d1f6aa1_images.jpg
15713,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Air Relentless Black Sports Shoes,15713.jpg,http://assets.myntassets.com/v1/images/style/properties/aea04a305c1e279cec06172c669a5751_images.jpg
5296,Men,Footwear,Sandal,Sandals,Black,Casual,Puma Men Black Floater,5296.jpg,http://assets.myntassets.com/v1/images/style/properties/f5591109328d6f69462df128965a8258_images.jpg
11949,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Ganuchi Men Casual Brown Casual Shoes,11949.jpg,http://assets.myntassets.com/v1/images/style/properties/45da55174d251a833af58e1aa162052d_images.jpg
5050,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men's Passion Black red Canvas Shoe,5050.jpg,http://assets.myntassets.com/v1/images/style/properties/2f4267ce2de8d98c8ecbd46ca5d75f4a_images.jpg
22165,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Brown Casual Shoes,22165.jpg,http://assets.myntassets.com/v1/images/style/properties/8683a67ee6b77e1d0ee1c2ca4d612161_images.jpg
49468,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Vans Men Red Old Skool Shoes,49468.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Maroon-Old-Skool-Shoes_d4826108fe9e4979766e62df2f7fcd06_images.jpg
22959,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men White Fusion Sports Shoes,22959.jpg,http://assets.myntassets.com/v1/images/style/properties/d898378df6163532990b75bada43f65d_images.jpg
50777,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Clarks Men Dino Limit Brown Formal Shoes,50777.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Formal-Shoes_d8593516fd4c7bfd45328e976caa96c6_images.jpg
16162,Men,Footwear,Sandal,Sandals,Black,Casual,Enroute Men Leather Black Sandals,16162.jpg,http://assets.myntassets.com/v1/images/style/properties/2aad2e1edb9ea3e6c318df98205f574b_images.jpg
43360,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men White Ultimate Vibe Sports Shoes,43360.jpg,http://assets.myntassets.com/v1/images/style/properties/204c35089ef0ca53f26baf86eb074e33_images.jpg
41437,Men,Footwear,Shoes,Sports Shoes,White,Sports,Lee Cooper Men White Sports Shoes,41437.jpg,http://assets.myntassets.com/v1/images/style/properties/a36c588c364a56bc88de7b50101ba1ca_images.jpg
10295,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Clarks Men Brown Leather Casual Shoes,10295.jpg,http://assets.myntassets.com/v1/images/style/properties/83cd6db4f547e2ec582714b3592ba718_images.jpg
22733,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Nike Men Dunk High Grey Casual Shoes,22733.jpg,http://assets.myntassets.com/v1/images/style/properties/8d5a5eb7aae39ed9958de2f8ade64b9c_images.jpg
13074,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Numero Uno Men Brown Casual Shoes,13074.jpg,http://assets.myntassets.com/v1/images/style/properties/5dfbb2e1085e06bed0b0685f4deeb0a8_images.jpg
5606,Men,Footwear,Sandal,Sandals,Black,Casual,ADIDAS Men Kendall Black Floater,5606.jpg,http://assets.myntassets.com/v1/images/style/properties/a2910180f57f2557139decd881dd66b1_images.jpg
44521,Men,Footwear,Sandal,Sandals,Black,Casual,Coolers Men Black Sandals,44521.jpg,http://assets.myntassets.com/v1/images/style/properties/8fdaedb32b00be7b27714bc67055e0d7_images.jpg
39975,Men,Footwear,Shoes,Casual Shoes,Olive,Casual,Gas Men Olive Swansea Shoes,39975.jpg,http://assets.myntassets.com/v1/images/style/properties/Gas-Men-Olive-Swansea-Shoes_3b88d59b9e96bd64e16d0c85ec522979_images.jpg
33641,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Black Koro G Slippers,33641.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Men-Black-Koro-G-Slippers_a34db65a450a3a80fccb61f5fe41b549_images.jpg
44713,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Black Flip Flops,44713.jpg,http://assets.myntassets.com/v1/images/style/properties/1a690940734f3bc0df5d13791baf68a2_images.jpg
7363,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men Black Semi Formal Shoes,7363.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Tape-Men-Black-Semi-Formal-Shoes_6d0e438208cfddf1a1c0423a04a3cc21_images.jpg
16734,Men,Footwear,Flip Flops,Flip Flops,Maroon,Casual,Lotto Men Emeriti Maroon Slipper,16734.jpg,http://assets.myntassets.com/v1/images/style/properties/7600f1237827bb23131b59a0c8b9a7bc_images.jpg
47196,Men,Footwear,Sandal,Sandals,Brown,Casual,Franco Leone Men Brown Sandals,47196.jpg,http://assets.myntassets.com/v1/images/style/properties/ff08f4495fe8d8ca799b327cf3487e3a_images.jpg
54521,Men,Footwear,Shoes,Sports Shoes,White,Sports,F Sports Men White Voyager Sports Shoes,54521.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Voyager-Sports-Shoes_c5ff061b1db80cb997ae9f796e838bb5_images.jpg
37241,Men,Footwear,Shoes,Casual Shoes,Black,Casual,United Colors of Benetton Men Black Shoes,37241.jpg,http://assets.myntassets.com/v1/images/style/properties/bb19253f1f8bce9a8ef77375cd346016_images.jpg
4546,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men's Air Max Black Shoe,4546.jpg,http://assets.myntassets.com/v1/images/style/properties/6d489d04b2840d450005883d5605c311_images.jpg
3551,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Skechers Men's Charcoal Lifestyle Shoe,3551.jpg,http://assets.myntassets.com/v1/images/style/properties/cbfbb7dc1aee995012f8bc9cda960063_images.jpg
30256,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men Black Semi Formal Shoes,30256.jpg,http://assets.myntassets.com/v1/images/style/properties/5e6825aad55fd535636671ed72b2c3ee_images.jpg
15747,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Ballista SL White Sports Shoes,15747.jpg,http://assets.myntassets.com/v1/images/style/properties/b57c1eac50336bc23d33e86b454927e6_images.jpg
3307,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Asics Men's Gel Phoenix 3 Black Silver Shoe,3307.jpg,http://assets.myntassets.com/v1/images/style/properties/998c282acd503d2c7185647017adbfc9_images.jpg
42020,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,ADIDAS Men Brown Mudslide Shoes,42020.jpg,http://assets.myntassets.com/v1/images/style/properties/b34a6f424dc8c8853fa2324f509a3303_images.jpg
6675,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Free White Grey Shoe,6675.jpg,http://assets.myntassets.com/v1/images/style/properties/d5ee8454b30de9e73365020686fc8f30_images.jpg
40777,Men,Footwear,Flip Flops,Flip Flops,White,Casual,Quiksilver Men White Flip Flops,40777.jpg,http://assets.myntassets.com/v1/images/style/properties/dffb0b14b097c0d2b7c4aad14181b055_images.jpg
32191,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Men Phantom Blue Sports Shoes,32191.jpg,http://assets.myntassets.com/v1/images/style/properties/8126b972933d5f9155ef1568a6752019_images.jpg
57506,Men,Footwear,Sandal,Sandals,Brown,Casual,Lee Cooper Men Brown Sandals,57506.jpg,http://assets.myntassets.com/v1/images/style/properties/Lee-Cooper-Men-Brown-Sandals_41be8fa41082876a31ecb2b34fb7a12a_images.jpg
8529,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Sports,Nike Men Nike Lunarfly+  2 Navy Blue Sports Shoes,8529.jpg,http://assets.myntassets.com/v1/images/style/properties/707710871b57d10fd1b1275c184750a6_images.jpg
13676,Men,Footwear,Shoes,Sports Shoes,Silver,Sports,ADIDAS Men Titan Sports Shoes,13676.jpg,http://assets.myntassets.com/v1/images/style/properties/b14c8811b942eeb3756ab0a66af54f47_images.jpg
26591,Men,Footwear,Flip Flops,Flip Flops,Red,Casual,Puma Men Aqua Cat II Power Red Flip Flops,26591.jpg,http://assets.myntassets.com/v1/images/style/properties/0e2a28441bfa616d38c5ef95266a69f8_images.jpg
22131,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Provogue Men Black Formal Shoes,22131.jpg,http://assets.myntassets.com/v1/images/style/properties/158c6b88bfcd1176eb8c4497a6ac8c86_images.jpg
7753,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Fila Men's Victory Black Shoe,7753.jpg,http://assets.myntassets.com/v1/images/style/properties/3090de677a92eb346719f0632e939062_images.jpg
40783,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Quiksilver Men Black Flip Flops,40783.jpg,http://assets.myntassets.com/v1/images/style/properties/d6ee15dc6f8243e59c6e05effce27873_images.jpg
3797,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Converse Men Black & Red Shoes,3797.jpg,http://assets.myntassets.com/v1/image/style/properties/3797/Converse-Men-Black--Red-Shoes_1_fe02c8391327729cd4b739c4bc555a7a.jpg
44747,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Globalite Men Black Sparta Shoes,44747.jpg,http://assets.myntassets.com/v1/images/style/properties/32b930343fffe258bcdf6ab9363bb24e_images.jpg
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Men's LunarFly Blue Shoe,2477.jpg,http://assets.myntassets.com/v1/images/style/properties/2aaec62ff9756dab42e78315b35505e5_images.jpg
8971,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Men Drift Cat III CF Black Sports Shoes,8971.jpg,http://assets.myntassets.com/v1/images/style/properties/b0f6e40ac38b85e949721b079891659f_images.jpg
14498,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Flying Machine Men Casual Black Casual Shoes,14498.jpg,http://assets.myntassets.com/v1/images/style/properties/dd4df7d68ef98ab9ebc1ce6d20cbe6b5_images.jpg
23814,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Men Neo Low Black Casual Shoes,23814.jpg,http://assets.myntassets.com/v1/images/style/properties/01aa827decbe2f5e84fd7c854f8d1300_images.jpg
19387,Men,Footwear,Shoes,Sports Shoes,Beige,Sports,ADIDAS Men Dumont Beige Sports Shoes,19387.jpg,http://assets.myntassets.com/v1/images/style/properties/4667f5416339437dda1dc3510bb0a27d_images.jpg
9430,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men Nnado Black Formal Shoes,9430.jpg,http://assets.myntassets.com/v1/images/style/properties/ef183787311e4d8e9f33dcf3ceff9102_images.jpg
